i,timestamp_ms,close,log_return,regime_label,signal_valid,confidence,conviction,position_size,signed_position_size,execution_side,engine_status,expected_volatility,edge_score,prob_bull,prob_bear,prob_crisis
34546,1703747640000,44711.3,-0.00029294789650401436,BEAR,True,0.9999999999979683,0.9999999999470804,0.0,0.0,flat,OK,0.010769836503459074,0.3134200428630513,1.0079289666995743e-12,0.9999999999979683,1.0237869000967469e-12
34547,1703747700000,44671.3,-0.0008950288461122577,BEAR,True,0.9999991217791371,0.9999880527932674,0.0,0.0,flat,OK,0.010770028948103165,0.45073603429044107,1.0067580638601462e-12,0.9999991217791371,8.782198562546533e-07
34548,1703747760000,44767.7,0.0021556599991021832,BEAR,True,0.9999997517896493,0.9999963378777507,0.0,0.0,flat,OK,0.010779444705195016,0.5605888274323529,1.0164331199770547e-12,0.9999997517896493,2.482093343597824e-07
34549,1703747820000,44772.2,0.00010051384921781626,BEAR,True,0.9999999641017704,0.9999994071629738,0.12507843578516253,-0.12507843578516253,short,OK,0.010776640908749273,0.6484710619458824,1.0122827468039508e-12,0.9999999641017704,3.5897217330344444e-08
34550,1703747880000,44800.0,0.0006207283262579018,BEAR,True,0.9999999999979632,0.9999999999469505,0.1405928471013875,-0.1405928471013875,short,OK,0.010775114306261395,0.718776849556706,1.0092222153451983e-12,0.9999999999979632,1.0276666460336505e-12
34551,1703747940000,44812.7,0.0002834419693864745,BEAR,True,0.9999999999973381,0.9999999999313933,0.0,0.0,flat,OK,0.01077301928508377,0.5950214796453648,1.0069138813607344e-12,0.9999999999973381,1.6549865457748384e-12
34552,1703748000000,44787.2,-0.0005691970792036278,BEAR,True,0.9999999999979793,0.9999999999473552,0.0,0.0,flat,OK,0.01077174162021945,0.49601718371629183,1.0051962085783192e-12,0.9999999999979793,1.0155886257338454e-12
34553,1703748060000,44769.1,-0.00040421500768663115,BEAR,True,0.9999999307838994,0.9999988983127424,0.0,0.0,flat,OK,0.010770210002438977,0.41681374697303347,1.0039026288228391e-12,0.9999999307838994,6.921509672001099e-08
34554,1703748120000,44744.5,-0.0005496371639461959,BEAR,True,0.9999999999979835,0.9999999999474616,0.0,0.0,flat,OK,0.01076917592275773,0.35345099757842674,1.0041393422521005e-12,0.9999999999979835,1.0124180267544021e-12
34555,1703748180000,44711.8,-0.0007310832542026273,BEAR,True,0.999999999997978,0.9999999999473234,0.0,0.0,flat,OK,0.01076880629079148,0.4827607980627414,1.0055133548168558e-12,0.999999999997978,1.0165400644487239e-12
34556,1703748240000,44701.9,-0.0002214425762597214,BEAR,True,0.9999999999828194,0.999999999593245,0.0,0.0,flat,OK,0.01076730004351617,0.4062086384501932,1.0041354457696166e-12,0.9999999999828194,1.6176469642256076e-11
34557,1703748300000,44687.0,-0.00033337472858489315,BEAR,True,0.9999999999947922,0.9999999998697771,0.0,0.0,flat,OK,0.010766107635705608,0.3449669107601547,1.0031052885603467e-12,0.9999999999947922,4.2047632622333774e-12
34558,1703748360000,44716.6,0.0006621657535388166,BEAR,True,0.9999999999979801,0.9999999999473759,0.0,0.0,flat,OK,0.010765826012851911,0.29597352860812376,1.00499102981918e-12,0.9999999999979801,1.014973089455711e-12
34559,1703748420000,44685.5,-0.0006957331260558983,BEAR,True,0.9999999999979791,0.9999999999473503,0.0,0.0,flat,OK,0.010765675019247412,0.25677882288649906,1.0052453687714937e-12,0.9999999999979791,1.01573610631253e-12
34560,1703748480000,44644.5,-0.0009179447638858626,BEAR,True,0.9999999996030772,0.9999999918112655,0.0,0.0,flat,OK,0.0107663989644289,0.4054230583091993,1.0069323118160696e-12,0.9999999996030772,3.959158130376049e-10
34561,1703748540000,44599.3,-0.001012955608454441,BEAR,True,0.9999998971482045,0.9999984000293476,0.0,0.0,flat,OK,0.010767478850540317,0.5243384466473595,1.0076553235261135e-12,0.9999998971482045,1.0285078790776638e-07
34562,1703748600000,44633.4,0.000764293844295765,BEAR,True,0.9999999959574565,0.9999999251968354,0.0,0.0,flat,OK,0.01076737480430514,0.4394707573178877,1.0057652513594357e-12,0.9999999959574565,4.041537760647259e-09
34563,1703748660000,44608.0,-0.0005692425418220737,BEAR,True,0.9999999999979827,0.9999999999474419,0.0,0.0,flat,OK,0.010766662064611231,0.3715766058543101,1.0043341719255603e-12,0.9999999999979827,1.0130025157747213e-12
34564,1703748720000,44636.5,0.0006386948432416599,BEAR,True,0.9999999999979806,0.9999999999473936,0.0,0.0,flat,OK,0.010766231779288968,0.3172612846834481,1.0048132678946695e-12,0.9999999999979807,1.0144398036820464e-12
34565,1703748780000,44610.4,-0.0005848942819093311,BEAR,True,0.9999999999979824,0.9999999999474347,0.0,0.0,flat,OK,0.010765687481982415,0.2738090277467585,1.0044060350998208e-12,0.9999999999979824,1.0132181052977414e-12
34566,1703748840000,44660.4,0.0011201872331919112,BEAR,True,0.9999971644798085,0.9999644511166417,0.0,0.0,flat,OK,0.010767399186577483,0.41904722219740687,1.00847251498631e-12,0.9999971644798085,2.8355191830591606e-06
34567,1703748900000,44689.8,0.0006580847286527215,BEAR,True,0.9999999999979744,0.9999999999472372,0.0,0.0,flat,OK,0.010766934631650581,0.5352377777579256,1.0063690048702019e-12,0.9999999999979745,1.0191070146086484e-12
34568,1703748960000,44689.8,0.0,BEAR,True,0.999999999997981,0.9999999999473982,0.0,0.0,flat,OK,0.010765489060977589,0.44819022220634047,1.0047691599519112e-12,0.999999999997981,1.0143074798537598e-12
34569,1703749020000,44697.7,0.00017675849577544582,BEAR,True,0.9999999999976541,0.9999999999392243,0.0,0.0,flat,OK,0.010764280091694785,0.3785521777650724,1.003576835362808e-12,0.9999999999976541,1.3424050573686149e-12
34570,1703749080000,44709.5,0.00026396084584955537,BEAR,True,0.9999999999979894,0.9999999999476079,0.0,0.0,flat,OK,0.010763291488637325,0.3228417422120579,1.002684959005415e-12,0.9999999999979894,1.0080548770142667e-12
34571,1703749140000,44697.6,-0.0002661980999332301,BEAR,True,0.999999999997992,0.9999999999476752,0.0,0.0,flat,OK,0.010762408506869742,0.2782733937696464,1.0020159469295723e-12,0.999999999997992,1.006047840786739e-12
34572,1703749200000,44697.6,0.0,BEAR,True,0.999999999995006,0.9999999998748825,0.0,0.0,flat,OK,0.010761446153966963,0.24261871501571713,1.0015111985731346e-12,0.999999999995006,3.992530944740468e-12
34573,1703749260000,44672.9,-0.0005527551178273398,BEAR,True,0.9999999999979834,0.9999999999474591,0.0,0.0,flat,OK,0.010761320417835615,0.21409497201257371,1.0041629214547327e-12,0.9999999999979834,1.0124887643622438e-12
34574,1703749320000,44672.1,-1.7908109016189077e-05,BEAR,True,0.9999999999979876,0.9999999999475642,0.0,0.0,flat,OK,0.010760464839485855,0.191275977610059,1.0031193186344157e-12,0.9999999999979876,1.0093579559013216e-12
34575,1703749380000,44659.2,-0.0002888125458752385,BEAR,True,0.9999999999979907,0.9999999999476423,0.0,0.0,flat,OK,0.010759902248244463,0.17302078208804722,1.0023421775184178e-12,0.9999999999979907,1.0070265325533228e-12
34576,1703749440000,44684.4,0.0005641142883938592,BEAR,True,0.9999998532941745,0.9999977652617241,0.0,0.0,flat,OK,0.010759961426827242,0.1584166256704378,1.0042488315157651e-12,0.9999998532941745,1.4670482131601272e-07
34577,1703749500000,44687.6,7.161079535782202e-05,BEAR,True,0.9999998967102596,0.9999983936162165,0.0,0.0,flat,OK,0.010759253559280785,0.14673330053635025,1.0031847673161661e-12,0.9999998967102596,1.0328873726602083e-07
34578,1703749560000,44723.0,0.0007918524615591013,BEAR,True,0.9999987658239352,0.9999835926759838,0.0,0.0,flat,OK,0.010760122037617104,0.3173866404290802,1.0059743527755348e-12,0.9999987658239352,1.234175058887284e-06
34579,1703749620000,44734.1,0.00024816364619382846,BEAR,True,0.9999999726722589,0.9999995419115993,0.0,0.0,flat,OK,0.010759524063967376,0.2739093123432642,1.0044815333576993e-12,0.9999999726722589,2.7326736583187586e-08
34580,1703749680000,44756.2,0.0004939082883680003,BEAR,True,0.999999942801021,0.9999990796544883,0.0,0.0,flat,OK,0.010759436429528747,0.23912744987461138,1.003718084477345e-12,0.999999942801021,5.7197975261618e-08
34581,1703749740000,44756.8,1.340587400743351e-05,BEAR,True,0.9999998930016941,0.9999983393757798,0.0,0.0,flat,OK,0.01075876728627609,0.21130195989968914,1.0027862230044719e-12,0.9999998930016941,1.0699730310560297e-07
34582,1703749800000,44749.6,-0.0001608823506594819,BEAR,True,0.9999999999979916,0.9999999999476675,0.0,0.0,flat,OK,0.010758234159039672,0.18904156791975135,1.0020904577561003e-12,0.9999999999979916,1.0062713732663218e-12
34583,1703749860000,44792.9,0.000967138585031342,BEAR,True,0.9999986061632234,0.999981624472776,0.0,0.0,flat,OK,0.010759947829839422,0.3512332543358011,1.0073065075308802e-12,0.9999986061632234,1.3938357693069511e-06
34584,1703749920000,44795.1,4.9113720597382744e-05,BEAR,True,0.999999999975397,0.999999999426722,0.0,0.0,flat,OK,0.010759215405871908,0.3009866034686409,1.0054717124899387e-12,0.999999999975397,2.3597607049480658e-11
34585,1703749980000,44794.1,-2.2324119426000212e-05,BEAR,True,0.9999999999979836,0.9999999999474656,0.0,0.0,flat,OK,0.010758570151529697,0.26078928277491276,1.0040987907757342e-12,0.9999999999979836,1.0122963723252206e-12
34586,1703750040000,44785.2,-0.00019870662149143253,BEAR,True,0.9999999341404455,0.999998948757219,0.0,0.0,flat,OK,0.01075808807881886,0.2286314262199302,1.0030750263116927e-12,0.9999999341404455,6.585855135693608e-08
34587,1703750100000,44799.0,0.00030809004510086853,BEAR,True,0.9999999999979907,0.9999999999476449,0.0,0.0,flat,OK,0.010757789846138873,0.2029051409759442,1.0023160269245446e-12,0.9999999999979907,1.0069480807716844e-12
34588,1703750160000,44804.4,0.00012053114070545797,BEAR,True,0.9999999998507114,0.9999999967841463,0.0,0.0,flat,OK,0.010757327754338563,0.1823241127807554,1.0017374124110206e-12,0.9999999998507114,1.48286917510093e-10
34589,1703750220000,44820.1,0.0003503506331546705,BEAR,True,0.9999999999607718,0.9999999991044454,0.0,0.0,flat,OK,0.010757175705364766,0.16585929022460433,1.0026345523765567e-12,0.9999999999607718,3.822563317154492e-11
34590,1703750280000,44828.0,0.00017624467268029747,BEAR,True,0.9999999999666083,0.9999999992323121,0.0,0.0,flat,OK,0.010756815937540333,0.15268743217968345,1.0019769384143262e-12,0.9999999999666083,3.238977492461499e-11
34591,1703750340000,44851.9,0.0005330068513865701,BEAR,True,0.9999997391445723,0.9999961631100311,0.0,0.0,flat,OK,0.010757104407509207,0.1421499457437468,1.004013592825431e-12,0.9999997391445723,2.6085442367698273e-07
34592,1703750400000,44851.9,0.0,BEAR,True,0.999999930041822,0.9999988871805632,0.0,0.0,flat,OK,0.010756672345641385,0.13371995659499747,1.0030071789277845e-12,0.999999930041822,6.99571750086027e-08
34593,1703750460000,44859.0,0.00015828622864839036,BEAR,True,0.9999999999979909,0.9999999999476509,0.0,0.0,flat,OK,0.01075635009813785,0.12697596527599803,1.0022560739064737e-12,0.9999999999979909,1.006768221717442e-12
34594,1703750520000,44812.9,-0.0010281928689218193,BEAR,True,0.999999999997969,0.9999999999470963,0.0,0.0,flat,OK,0.010758548468323454,0.30158077222079843,1.007771375060021e-12,0.999999999997969,1.023314125178358e-12
34595,1703750580000,44855.7,0.0009546263296256802,BEAR,True,0.9999999992459627,0.999999984889391,0.0,0.0,flat,OK,0.010760143800652381,0.2612646177766388,1.0072113283858547e-12,0.9999999992459627,7.530301226005893e-10
34596,1703750640000,44825.6,-0.0006712659412887601,BEAR,True,0.9999999999810704,0.9999999995537677,0.0,0.0,flat,OK,0.010760461339207817,0.22901169422131107,1.005423054297929e-12,0.9999999999810704,1.792416878368319e-11
34597,1703750700000,44784.9,-0.0009083757550425493,BEAR,True,0.9999999995969184,0.9999999916899408,0.0,0.0,flat,OK,0.010761656864394422,0.38320935537704887,1.0068595510285409e-12,0.9999999995969184,4.0207468656251856e-10
34598,1703750760000,44763.3,-0.00048242176657741826,BEAR,True,0.9999999999979794,0.9999999999473597,0.0,0.0,flat,OK,0.010761295026150199,0.5065674843016391,1.0051524586254275e-12,0.9999999999979794,1.0154573758743207e-12
34599,1703750820000,44762.5,-1.787194306054827e-05,BEAR,True,0.9999999884047658,0.9999997965783379,0.0,0.0,flat,OK,0.010760423890812727,0.4252539874413113,1.00385983412616e-12,0.9999999884047658,1.159423043974889e-08
34600,1703750880000,44761.6,-2.0106317740859655e-05,BEAR,True,0.9999999855097778,0.9999997487318067,0.0,0.0,flat,OK,0.010759652102167602,0.36020318995304906,1.0028924736098832e-12,0.9999999855097778,1.4489219352823342e-08
34601,1703750940000,44774.2,0.00028145166700195226,BEAR,True,0.9999999999934709,0.9999999998384463,0.0,0.0,flat,OK,0.010759153712220793,0.3081625519624393,1.0021718640844308e-12,0.9999999999934709,5.526975047399632e-12
34602,1703751000000,44799.1,0.0005559692596207053,BEAR,True,0.9999999768709351,0.999999608779689,0.0,0.0,flat,OK,0.010759261049187764,0.26653004156995147,1.004187228939528e-12,0.9999999768709351,2.3128060761331636e-08
34603,1703751060000,44826.2,0.0006047399746699455,BEAR,True,0.9999996719392507,0.9999952430502668,0.0,0.0,flat,OK,0.010759488947946143,0.4132240332559612,1.0045562103051374e-12,0.9999996719392507,3.2805974480034424e-07
34604,1703751120000,44849.5,0.0005196502625421942,BEAR,True,0.9999999996006355,0.9999999917631689,0.0,0.0,flat,OK,0.010759460249200397,0.530579226604769,1.0039126259426783e-12,0.9999999996006355,3.983606648755681e-10
34605,1703751180000,44867.2,0.0003945753740305519,BEAR,True,0.9999999999696849,0.9999999993000874,0.0,0.0,flat,OK,0.01075916011268555,0.4444633812838152,1.0029680988453078e-12,0.9999999999696849,2.931211726773933e-11
34606,1703751240000,44856.2,-0.00024519802092010996,BEAR,True,0.9999999999927646,0.9999999998218208,0.0,0.0,flat,OK,0.010758663275684956,0.3755707050270522,1.0022280678201932e-12,0.9999999999927646,6.233220641630181e-12
34607,1703751300000,44851.2,-0.00011147352403876625,BEAR,True,0.9999999999962287,0.9999999999042856,0.0,0.0,flat,OK,0.01075810563651194,0.32045656402164185,1.0016713638156256e-12,0.9999999999962287,2.769628468301941e-12
34608,1703751360000,44837.3,-0.00030996170325694506,BEAR,True,0.9999999895357806,0.9999998154419788,0.0,0.0,flat,OK,0.010757809078634354,0.27636525121731353,1.0023301295838e-12,0.9999999895357806,1.0463217077145139e-08
34609,1703751420000,44838.1,1.784212838791355e-05,BEAR,True,0.9999999930679008,0.9999998751370032,0.0,0.0,flat,OK,0.010757310995032717,0.24109220097385087,1.001746787881146e-12,0.9999999930679008,6.9310975378313136e-09
34610,1703751480000,44800.2,-0.0008456207281584866,BEAR,True,0.9999999982094292,0.9999999655360534,0.0,0.0,flat,OK,0.010758588585336761,0.3928737607790807,1.0063826350915626e-12,0.9999999982094292,1.7895644787241877e-09
34611,1703751540000,44838.4,0.0008523114442325378,BEAR,True,0.9999999999976704,0.9999999999396298,0.0,0.0,flat,OK,0.010759744843816865,0.3342990086232646,1.0064334606728941e-12,0.9999999999976704,1.3232243167769258e-12
34612,1703751600000,44781.6,-0.0012675743719093946,BEAR,True,0.9999999999960872,0.9999999999008532,0.0,0.0,flat,OK,0.010762897460832574,0.46743920689861174,1.0095980546499378e-12,0.9999999999960872,2.9032189540185472e-12
34613,1703751720000,44800.1,0.00041303079229357606,BEAR,True,0.999999924705399,0.9999988073333688,0.0,0.0,flat,OK,0.010762241674055753,0.3939513655188895,1.007201224143656e-12,0.999999924705399,7.529359381924262e-08
34614,1703751780000,44788.1,-0.0002678924249346917,BEAR,True,0.9999999891887008,0.9999998096418747,0.0,0.0,flat,OK,0.010761442840306177,0.33516109241511155,1.0054008937380552e-12,0.9999999891887008,1.081029386037125e-08
34615,1703751840000,44794.4,0.00014065247141771534,BEAR,True,0.9999999999954099,0.9999999998845491,0.0,0.0,flat,OK,0.010760609486923556,0.28812887393208925,1.0040490169802224e-12,0.9999999999954099,3.5860552205835032e-12
34616,1703751900000,44800.0,0.00012500781315117324,BEAR,True,0.9999999999979878,0.9999999999475724,0.0,0.0,flat,OK,0.010759857731441929,0.2505030991456714,1.0030362277785893e-12,0.9999999999979878,1.009108683333819e-12
34617,1703751960000,44778.8,-0.00047332628692944205,BEAR,True,0.9999999903849541,0.999999829677504,0.0,0.0,flat,OK,0.010759688749561956,0.22040247931653717,1.0035625940709767e-12,0.9999999903849541,9.614042284945872e-09
34618,1703752020000,44760.0,-0.00041992969028557386,BEAR,True,0.9999999999979874,0.9999999999475601,0.0,0.0,flat,OK,0.010759419029883583,0.19632198345322976,1.0031594231941549e-12,0.9999999999979874,1.0094782695805904e-12
34619,1703752140000,44748.8,-0.0002502547248639274,BEAR,True,0.9999999999689373,0.9999999992835921,0.0,0.0,flat,OK,0.010758903736955625,0.17705758676258382,1.0023716568073174e-12,0.9999999999689373,3.0060395050231854e-11
34620,1703752200000,44737.1,-0.0002614937116724644,BEAR,True,0.9999999999979922,0.9999999999476802,0.0,0.0,flat,OK,0.010758457965423802,0.16164606941006704,1.001965056712336e-12,0.9999999999979922,1.0058951701350312e-12
34621,1703752260000,44746.4,0.00020785955027442137,BEAR,True,0.9999998800748047,0.9999981512008154,0.0,0.0,flat,OK,0.010757997806285183,0.14931685552805368,1.001561380176293e-12,0.9999998800748047,1.1992419378162413e-07
34622,1703752320000,44751.2,0.00010726544632704705,BEAR,True,0.999999999975101,0.999999999420144,0.0,0.0,flat,OK,0.010757509290043935,0.13945348442244299,1.0011714166872356e-12,0.999999999975101,2.389787389774137e-11
34623,1703752380000,44796.9,0.001020680594395246,BEAR,True,0.9999999999907205,0.9999999997740826,0.0,0.0,flat,OK,0.010759554469792229,0.3115627875379544,1.0077141571364542e-12,0.9999999999907205,8.271738539905957e-12
34624,1703752440000,44832.0,0.0007832295564116783,BEAR,True,0.9999999999523345,0.9999999989210022,0.0,0.0,flat,OK,0.010760331846438593,0.4492502300303636,1.0059089320489758e-12,0.9999999999523345,4.665965037042763e-11
34625,1703752500000,44832.0,0.0,BEAR,True,0.9999999727976425,0.9999995438994647,0.0,0.0,flat,OK,0.010759554424559871,0.3794001840242908,1.004425161683934e-12,0.9999999727976425,2.7201353100922715e-08
34626,1703752560000,44801.9,-0.0006716209186801835,BEAR,True,0.9999999999979797,0.9999999999473687,0.0,0.0,flat,OK,0.010759957564804749,0.3235201472194326,1.0050626582941902e-12,0.9999999999979797,1.0151879748806538e-12
34627,1703752620000,44827.1,0.0005623180145717199,BEAR,True,0.9999999999940596,0.9999999998523648,0.0,0.0,flat,OK,0.010759987052113515,0.2788161177755461,1.0042352467759087e-12,0.9999999999940596,4.936141788271261e-12
34628,1703752680000,44828.2,2.4538426619496485e-05,BEAR,True,0.9999999999979874,0.9999999999475587,0.0,0.0,flat,OK,0.010759255565991173,0.2430528942204369,1.0031735961218444e-12,0.9999999999979874,1.0095207883635499e-12
34629,1703752740000,44828.2,0.0,BEAR,True,0.9999999999945582,0.99999999986421,0.0,0.0,flat,OK,0.010758606075467391,0.21444231537634956,1.0023783101423976e-12,0.9999999999945584,4.439253608861629e-12
34630,1703752800000,44812.8,-0.00034359277900735286,BEAR,True,0.9999999999979897,0.999999999947618,0.0,0.0,flat,OK,0.01075831041618975,0.19155385230107969,1.0025836036492278e-12,0.9999999999979897,1.0077508109457101e-12
34631,1703752860000,44791.2,-0.00048212134320787647,BEAR,True,0.9999999999979855,0.9999999999475129,0.0,0.0,flat,OK,0.010758319348714752,0.1732430818408638,1.0036290323286008e-12,0.9999999999979855,1.0108870969838284e-12
34632,1703752920000,44796.3,0.00011385516965022197,BEAR,True,0.9999999999864114,0.9999999996748818,0.0,0.0,flat,OK,0.010757795559661151,0.15859446547269102,1.002721376797867e-12,0.9999999999864114,1.2585909172642732e-11
34633,1703752980000,44787.2,-0.00020316241341997867,BEAR,True,0.9999999999979918,0.9999999999476724,0.0,0.0,flat,OK,0.010757398185628349,0.1468755723781528,1.0020424131080123e-12,0.9999999999979918,1.0061272393224058e-12
34634,1703753040000,44812.6,0.000566965566450081,BEAR,True,0.9999999999932098,0.9999999998322868,0.0,0.0,flat,OK,0.010757716962587401,0.13750045790252224,1.0042704005236873e-12,0.9999999999932098,5.7860286621413895e-12
34635,1703753100000,44850.3,0.0008409275680725717,BEAR,True,0.9999999999927088,0.9999999998205057,0.0,0.0,flat,OK,0.010758925627768548,0.31000036632201783,1.006346986932564e-12,0.9999999999927088,6.284814656774028e-12
34636,1703753160000,44851.2,2.0066554071579976e-05,BEAR,True,0.9999999999979811,0.9999999999473999,0.0,0.0,flat,OK,0.01075829544692629,0.2680002930576143,1.0047533376941987e-12,0.9999999999979811,1.0142600130807383e-12
34637,1703753220000,44790.7,-0.0013498154141294572,BEAR,True,0.9999999999518933,0.9999999989114364,0.0,0.0,flat,OK,0.010762132279535416,0.4144002344460915,1.0102271513536068e-12,0.9999999999518933,4.7096494646604225e-11
34638,1703753280000,44800.0,0.0002076108353524175,BEAR,True,0.9999999999979694,0.9999999999471074,0.0,0.0,flat,OK,0.010761246829422338,0.35152018755687314,1.0076614724306617e-12,0.9999999999979694,1.022984417290018e-12
34639,1703753340000,44813.4,0.0002990624192335074,BEAR,True,0.9999999985469159,0.9999999717543167,0.0,0.0,flat,OK,0.010760596590976602,0.30121615004549857,1.0057466195337873e-12,0.9999999985469159,1.452078360399626e-09
34640,1703753400000,44821.9,0.00018965742348117531,BEAR,True,0.9999999999957986,0.9999999998938921,0.0,0.0,flat,OK,0.010759889738725052,0.2609729200363989,1.0043092466968248e-12,0.9999999999957986,3.1971387252522314e-12
34641,1703753460000,44789.2,-0.0007298203336738678,BEAR,True,0.9999999999929966,0.9999999998272678,0.0,0.0,flat,OK,0.010760457267783498,0.22877833602911912,1.005503778272164e-12,0.9999999999929966,5.9979509513063485e-12
34642,1703753520000,44776.4,-0.00028582402366838096,BEAR,True,0.9999999999979835,0.9999999999474625,0.0,0.0,flat,OK,0.010759870554143826,0.20302266882329534,1.0041300490310594e-12,0.9999999999979835,1.0123901470912068e-12
34643,1703753580000,44787.2,0.0002411694048104656,BEAR,True,0.9999999999964061,0.9999999999085856,0.0,0.0,flat,OK,0.010759296597491794,0.1824181350586363,1.0030993323173221e-12,0.9999999999964061,2.590857448343511e-12
34644,1703753640000,44784.9,-5.135527693337534e-05,BEAR,True,0.9999999999979907,0.9999999999476441,0.0,0.0,flat,OK,0.010758650506695432,0.16593450804690907,1.002323496600445e-12,0.9999999999979907,1.0069704897998773e-12
34645,1703753700000,44737.3,-0.0010634234745298928,BEAR,True,0.9999937760248421,0.9999264240924872,0.0,0.0,flat,OK,0.010760791928998878,0.33274760643752727,1.0080396511289905e-12,0.9999937760248421,6.223974149879002e-06
34646,1703753760000,44697.6,-0.0008877966567318542,BEAR,True,0.9999992892627816,0.9999901943277051,0.0,0.0,flat,OK,0.010761860703377113,0.4661980851500218,1.0067030932934215e-12,0.9999992892627817,7.107362115779358e-07
34647,1703753820000,44724.1,0.0005926973156575164,BEAR,True,0.9999999999978053,0.9999999999429966,0.0,0.0,flat,OK,0.01076176808702318,0.3929584681200175,1.0050388512216812e-12,0.9999999999978053,1.1896549751789e-12
34648,1703753880000,44723.2,-2.0123581148534332e-05,BEAR,True,0.9999999451908972,0.9999991159784932,0.0,0.0,flat,OK,0.010760848659063845,0.3343667744960141,1.003774891432893e-12,0.9999999451908972,5.480809902628979e-08
34649,1703753940000,44710.4,-0.00028624588716980845,BEAR,True,0.9999999999979887,0.9999999999475928,0.0,0.0,flat,OK,0.010760231048940206,0.2874934195968113,1.0028339126556129e-12,0.9999999999979887,1.0085017379652533e-12
34650,1703754000000,44679.0,-0.0007025441784261845,BEAR,True,0.9999999999979788,0.9999999999473451,0.0,0.0,flat,OK,0.010760670663481176,0.42999473567744906,1.0052969916178576e-12,0.9999999999979788,1.015890974851658e-12
34651,1703754120000,44716.6,0.0008412047621410782,BEAR,True,0.9999999999893184,0.9999999997416196,0.0,0.0,flat,OK,0.010761572444033097,0.3639957885419593,1.0063490923663748e-12,0.9999999999893184,9.67524539444974e-12
34652,1703754180000,44717.2,1.3417745863580148e-05,BEAR,True,0.9999999999979811,0.9999999999473996,0.0,0.0,flat,OK,0.010760670081152019,0.31119663083356747,1.0047547002449618e-12,0.9999999999979811,1.0142641007329017e-12
34653,1703754240000,44736.0,0.00042033153150022965,BEAR,True,0.9999999999969864,0.9999999999227429,0.0,0.0,flat,OK,0.010760300402653756,0.268957304666854,1.0035718079090957e-12,0.9999999999969864,2.0100294094989453e-12
34654,1703754300000,44706.3,-0.0006641153255583579,BEAR,True,0.9999999993670826,0.999999987214761,0.0,0.0,flat,OK,0.01076060487215208,0.23516584373348326,1.0050057981367779e-12,0.9999999993670826,6.319123820178915e-10
34655,1703754360000,44677.7,-0.0006399355807755442,BEAR,True,0.9999999999979807,0.9999999999473927,0.0,0.0,flat,OK,0.010760796390813395,0.3881326749867866,1.004822663309642e-12,0.9999999999979807,1.014467989927188e-12
34656,1703754420000,44667.0,-0.00023952176348794225,BEAR,True,0.9999999999979856,0.999999999947514,0.0,0.0,flat,OK,0.010760119151945873,0.3305061399894293,1.00361843142606e-12,0.9999999999979856,1.0108552942762017e-12
34657,1703754480000,44659.8,-0.00016120581987916829,BEAR,True,0.9999999998574715,0.9999999969235454,0.0,0.0,flat,OK,0.010759443875395036,0.28440491199154344,1.0027142926753505e-12,0.9999999998574715,1.4152583120212782e-10
34658,1703754540000,44701.3,0.000928815849032785,BEAR,True,0.999999999887875,0.9999999975543553,0.0,0.0,flat,OK,0.010760856776691306,0.24752392959323477,1.007014986092424e-12,0.999999999887875,1.1111801695735386e-10
34659,1703754600000,44732.9,0.000706664817598205,BEAR,True,0.9999999999979787,0.999999999947342,0.0,0.0,flat,OK,0.010761229848464208,0.39801914367458785,1.0053282256540399e-12,0.9999999999979787,1.0159846769604731e-12
34660,1703754660000,44694.6,-0.0008565598354356462,BEAR,True,0.9999999999979742,0.9999999999472275,0.0,0.0,flat,OK,0.010762132708674713,0.3384153149396703,1.006465735938578e-12,0.9999999999979742,1.0193972078140153e-12
34661,1703754720000,44684.8,-0.00021928990436872363,BEAR,True,0.999999999948493,0.9999999988379668,0.0,0.0,flat,OK,0.010761284995181883,0.2907322519517363,1.0048485882568156e-12,0.999999999948493,5.050219849156375e-11
34662,1703754780000,44710.4,0.0005727377017959704,BEAR,True,0.9999999405232134,0.9999990451184972,0.0,0.0,flat,OK,0.010761213847079702,0.25258580156138905,1.0043140632033872e-12,0.9999999405232134,5.947578229022007e-08
34663,1703754840000,44659.2,-0.0011458036200579981,BEAR,True,0.9999999995857416,0.9999999914699714,0.0,0.0,flat,OK,0.010763519440322758,0.40206864124911124,1.0086680159705357e-12,0.9999999995857416,4.1324972148504727e-10
34664,1703754900000,44653.6,-0.00012540195822632785,BEAR,True,0.9999999999979741,0.9999999999472249,0.0,0.0,flat,OK,0.010762439758478771,0.341654912999289,1.006492413117348e-12,0.9999999999979741,1.0194772393504772e-12
34665,1703754960000,44684.8,0.0006984678764883957,BEAR,True,0.999999999965539,0.9999999992088087,0.0,0.0,flat,OK,0.010762633518357177,0.2933239303994312,1.0052660955625246e-12,0.999999999965539,3.345579219578756e-11
34666,1703755020000,44693.2,0.0001879657191864468,BEAR,True,0.9999999999979843,0.9999999999474807,0.0,0.0,flat,OK,0.010761711304565467,0.254659144319545,1.003949341043822e-12,0.9999999999979843,1.0118480231294834e-12
34667,1703755080000,44777.8,0.0018911161205990836,BEAR,True,0.9999999962394611,0.9999999301669305,0.0,0.0,flat,OK,0.01076942262652209,0.403727315455636,1.0143874330482095e-12,0.9999999962394611,3.759524491570074e-09
