bar_idx,ts_ms,close,action,confidence,state,regime,ofi_z,hawkes,prob_above,prob_below
314,1701412800000,39302.3,HOLD,0.0,NORMAL,RANGING,-0.0659,0.2,0.5,0.5
315,1701412920000,39308.3,HOLD,0.0,NORMAL,RANGING,0.0627,0.1,0.5,0.5
316,1701412980000,39309.0,HOLD,0.0,NORMAL,RANGING,0.1009,0.4,0.5,0.5
317,1701413040000,39304.7,HOLD,0.0,NORMAL,RANGING,0.1866,0.4,0.5,0.5
318,1701413100000,39313.2,HOLD,0.0,NORMAL,RANGING,0.0057,0.1,0.5,0.5
319,1701413160000,39325.6,HOLD,0.0,NORMAL,RANGING,0.0195,0.4,0.5,0.5
320,1701413220000,39316.1,HOLD,0.0,NORMAL,RANGING,-0.1035,0.5,0.5,0.5
321,1701413340000,39334.1,HOLD,0.0,NORMAL,RANGING,-0.0988,0.3,0.5,0.5
322,1701413400000,39308.9,HOLD,0.0,NORMAL,RANGING,-0.0713,0.3,0.5,0.5
323,1701413460000,39322.0,HOLD,0.0,NORMAL,RANGING,2.5125,0.1,0.5,0.5
324,1701413520000,39331.1,HOLD,0.0,NORMAL,RANGING,2.6494,0.9,0.5,0.5
326,1701413640000,39336.1,HOLD,0.0,NORMAL,RANGING,-0.5722,0.5,0.5,0.5
327,1701413700000,39327.3,HOLD,0.0,NORMAL,RANGING,-0.2643,0.5,0.5,0.5
329,1701413820000,39369.5,HOLD,0.0,NORMAL,RANGING,-0.1772,0.4,0.5,0.5
330,1701413880000,39348.6,HOLD,0.0,NORMAL,RANGING,-0.1792,0.8,0.5,0.5
331,1701413940000,39368.0,HOLD,0.0,NORMAL,RANGING,-0.1128,0.1,0.5,0.5
332,1701414000000,39373.2,HOLD,0.0,NORMAL,RANGING,0.0132,0.3,0.5,0.5
333,1701414120000,39398.4,HOLD,0.0,NORMAL,RANGING,-0.1013,0.5,0.5,0.5
334,1701414180000,39368.1,HOLD,0.0,NORMAL,RANGING,-0.1381,0.3,0.5,0.5
335,1701414240000,39370.7,HOLD,0.0,NORMAL,RANGING,0.1183,0.6,0.5,0.5
340,1701414540000,39462.2,BUY,0.7554,PRE_SWEEP_BUILDUP,RANGING,-0.1546,1.9,0.8349,0.1651
341,1701414600000,39462.5,BUY,0.7534,PRE_SWEEP_BUILDUP,RANGING,-0.0489,1.3,0.8363,0.1637
342,1701414660000,39462.4,HOLD,0.0,NORMAL,UPTREND,-0.1044,1.1,0.5,0.5
343,1701414720000,39468.9,BUY,0.7937,PRE_SWEEP_BUILDUP,UPTREND,0.0181,2.0,0.8751,0.1249
344,1701414780000,39470.7,HOLD,0.0,NORMAL,UPTREND,-0.2377,0.5,0.5,0.5
345,1701414840000,39465.2,HOLD,0.0,NORMAL,UPTREND,-0.0329,0.3,0.5,0.5
346,1701414900000,39488.0,HOLD,0.0,NORMAL,UPTREND,-0.0337,0.6,0.5,0.5
347,1701414960000,39487.9,HOLD,0.0,NORMAL,UPTREND,-0.2743,1.0,0.5,0.5
349,1701415080000,39528.6,HOLD,0.0,NORMAL,UPTREND,0.0812,1.3,0.5,0.5
350,1701415140000,39521.1,HOLD,0.0,NORMAL,UPTREND,-0.5226,0.8,0.5,0.5
351,1701415200000,39482.4,HOLD,0.0,NORMAL,UPTREND,-0.1186,1.7,0.5,0.5
352,1701415260000,39500.1,HOLD,0.0,NORMAL,UPTREND,-0.1819,0.7,0.5,0.5
353,1701415320000,39481.5,HOLD,0.0,NORMAL,RANGING,-0.122,0.2,0.5,0.5
354,1701415380000,39467.1,HOLD,0.0,NORMAL,RANGING,-0.0666,0.1,0.5,0.5
355,1701415440000,39467.1,HOLD,0.0,NORMAL,RANGING,-3.2068,0.2,0.5,0.5
356,1701415500000,39481.7,HOLD,0.0,NORMAL,RANGING,3.1577,1.9,0.5,0.5
357,1701415560000,39488.0,HOLD,0.0,NORMAL,RANGING,2.9732,0.8,0.5,0.5
358,1701415620000,39500.9,HOLD,0.0,NORMAL,RANGING,-0.1176,0.4,0.5,0.5
359,1701415680000,39500.9,HOLD,0.0,NORMAL,RANGING,-0.1778,0.1,0.5,0.5
360,1701415740000,39494.7,HOLD,0.0,NORMAL,RANGING,-0.1211,0.2,0.5,0.5
361,1701415800000,39475.3,HOLD,0.0,NORMAL,RANGING,-0.3221,0.7,0.5,0.5
362,1701415860000,39474.4,HOLD,0.0,NORMAL,RANGING,-0.2377,1.1,0.5,0.5
363,1701415920000,39474.5,HOLD,0.0,NORMAL,RANGING,-1.234,0.5,0.5,0.5
364,1701415980000,39474.4,HOLD,0.0,NORMAL,RANGING,-0.4992,0.7,0.5,0.5
365,1701416040000,39467.1,HOLD,0.0,NORMAL,RANGING,-3.6116,0.7,0.5,0.5
366,1701416100000,39467.1,HOLD,0.0,NORMAL,RANGING,-0.1444,0.3,0.5,0.5
367,1701416160000,39460.0,HOLD,0.0,NORMAL,RANGING,-0.1878,0.2,0.5,0.5
368,1701416220000,39446.0,HOLD,0.0,NORMAL,RANGING,-0.0613,0.8,0.5,0.5
369,1701416280000,39490.9,HOLD,0.0,NORMAL,RANGING,0.099,0.8,0.5,0.5
370,1701416340000,39449.7,HOLD,0.0,NORMAL,RANGING,-0.1814,0.6,0.5,0.5
371,1701416400000,39464.1,HOLD,0.0,NORMAL,RANGING,0.0782,0.4,0.5,0.5
372,1701416520000,39446.0,HOLD,0.0,NORMAL,RANGING,-0.0652,0.4,0.5,0.5
373,1701416580000,39450.0,HOLD,0.0,NORMAL,RANGING,0.013,0.2,0.5,0.5
374,1701416700000,39463.2,HOLD,0.0,NORMAL,RANGING,-0.0097,0.6,0.5,0.5
375,1701416760000,39436.8,HOLD,0.0,NORMAL,RANGING,-0.0764,0.7,0.5,0.5
376,1701416820000,39408.2,HOLD,0.0,NORMAL,RANGING,-0.0878,0.7,0.5,0.5
377,1701416880000,39422.8,HOLD,0.0,NORMAL,RANGING,-0.2871,0.7,0.5,0.5
378,1701416940000,39391.3,HOLD,0.0,NORMAL,RANGING,-0.1243,0.9,0.5,0.5
379,1701417000000,39392.1,HOLD,0.0,NORMAL,RANGING,-0.0734,0.6,0.5,0.5
380,1701417060000,39402.7,SELL,0.6679,PRE_SWEEP_BUILDUP,RANGING,0.0658,1.8,0.2669,0.7331
381,1701417120000,39396.2,HOLD,0.0,NORMAL,RANGING,-0.0327,0.7,0.5,0.5
382,1701417180000,39414.7,HOLD,0.0,NORMAL,RANGING,0.0071,1.2,0.5,0.5
383,1701417240000,39411.2,HOLD,0.0,NORMAL,RANGING,-0.1451,0.1,0.5,0.5
384,1701417300000,39433.5,HOLD,0.0,NORMAL,RANGING,0.159,1.4,0.5,0.5
385,1701417360000,39435.5,HOLD,0.0,NORMAL,RANGING,-0.0228,0.3,0.5,0.5
386,1701417420000,39417.2,HOLD,0.0,NORMAL,RANGING,-0.0344,0.2,0.5,0.5
387,1701417480000,39424.0,HOLD,0.0,NORMAL,RANGING,3.2138,0.3,0.5,0.5
388,1701417600000,39430.8,HOLD,0.0,NORMAL,RANGING,0.2004,0.9,0.5,0.5
389,1701417660000,39457.9,HOLD,0.0,NORMAL,RANGING,-0.0149,1.2,0.5,0.5
390,1701417720000,39458.2,HOLD,0.0,NORMAL,RANGING,-0.0488,0.3,0.5,0.5
391,1701417780000,39470.1,HOLD,0.0,NORMAL,RANGING,-0.054,0.6,0.5,0.5
392,1701417840000,39479.6,HOLD,0.0,NORMAL,RANGING,-0.0493,0.6,0.5,0.5
393,1701417900000,39513.6,HOLD,0.0,NORMAL,RANGING,0.5284,1.4,0.5,0.5
394,1701417960000,39528.0,HOLD,0.0,NORMAL,RANGING,0.0021,0.9,0.5,0.5
395,1701418020000,39493.3,HOLD,0.0,NORMAL,RANGING,-0.1691,0.8,0.5,0.5
396,1701418080000,39500.7,HOLD,0.0,NORMAL,RANGING,-0.0972,0.8,0.5,0.5
397,1701418140000,39467.6,HOLD,0.0,NORMAL,RANGING,-0.1607,0.5,0.5,0.5
398,1701418200000,39500.0,HOLD,0.0,NORMAL,RANGING,-0.051,0.4,0.5,0.5
399,1701418260000,39500.8,HOLD,0.0,NORMAL,RANGING,-0.1308,0.2,0.5,0.5
400,1701418320000,39521.7,HOLD,0.0,NORMAL,RANGING,0.0373,1.2,0.5,0.5
401,1701418440000,39511.3,HOLD,0.0,NORMAL,RANGING,-0.1178,0.3,0.5,0.5
402,1701418500000,39540.0,HOLD,0.0,NORMAL,RANGING,0.0036,1.4,0.5,0.5
403,1701418560000,39540.0,HOLD,0.0,NORMAL,RANGING,-0.7941,1.6,0.5,0.5
405,1701418680000,39564.8,HOLD,0.0,NORMAL,RANGING,-0.0964,0.2,0.5,0.5
406,1701418740000,39598.3,HOLD,0.0,NORMAL,RANGING,-0.0652,0.9,0.5,0.5
407,1701418800000,39540.0,HOLD,0.0,NORMAL,RANGING,-0.7293,1.8,0.5,0.5
408,1701418860000,39530.0,HOLD,0.0,NORMAL,RANGING,-0.1148,0.2,0.5,0.5
409,1701418920000,39500.5,HOLD,0.0,NORMAL,RANGING,-1.4244,3.6,0.5,0.5
410,1701418980000,39488.0,HOLD,0.0,NORMAL,RANGING,-0.072,1.6,0.5,0.5
411,1701419040000,39468.0,HOLD,0.0,NORMAL,RANGING,-0.0767,1.6,0.5,0.5
412,1701419100000,39466.8,HOLD,0.0,NORMAL,RANGING,3.0974,0.4,0.5,0.5
413,1701419160000,39493.2,HOLD,0.0,NORMAL,RANGING,-0.0522,0.7,0.5,0.5
414,1701419280000,39474.7,HOLD,0.0,NORMAL,RANGING,-0.116,0.5,0.5,0.5
415,1701419340000,39460.0,HOLD,0.0,NORMAL,RANGING,-0.6714,0.1,0.5,0.5
416,1701419400000,39450.1,HOLD,0.0,NORMAL,RANGING,-2.626,0.7,0.5,0.5
417,1701419460000,39450.0,HOLD,0.0,NORMAL,RANGING,0.4811,0.4,0.5,0.5
418,1701419520000,39450.8,HOLD,0.0,NORMAL,RANGING,-0.2932,0.2,0.5,0.5
419,1701419580000,39436.8,HOLD,0.0,NORMAL,RANGING,-2.1341,0.4,0.5,0.5
420,1701419640000,39436.6,HOLD,0.0,NORMAL,RANGING,-0.2382,0.4,0.5,0.5
421,1701419700000,39426.7,HOLD,0.0,NORMAL,RANGING,0.1759,0.1,0.5,0.5
422,1701419760000,39436.8,HOLD,0.0,NORMAL,RANGING,-0.0317,0.4,0.5,0.5
423,1701419820000,39447.1,HOLD,0.0,NORMAL,RANGING,-0.0588,0.6,0.5,0.5
424,1701419880000,39449.3,HOLD,0.0,NORMAL,RANGING,0.3511,0.5,0.5,0.5
425,1701420000000,39432.0,HOLD,0.0,NORMAL,RANGING,-0.031,0.2,0.5,0.5
426,1701420060000,39456.6,HOLD,0.0,NORMAL,RANGING,3.0737,1.2,0.5,0.5
427,1701420120000,39464.0,HOLD,0.0,NORMAL,RANGING,0.4838,1.0,0.5,0.5
428,1701420180000,39470.3,HOLD,0.0,NORMAL,RANGING,0.0057,0.2,0.5,0.5
429,1701420240000,39485.7,HOLD,0.0,NORMAL,RANGING,3.002,0.1,0.5,0.5
431,1701420420000,39530.0,HOLD,0.0,NORMAL,RANGING,2.945,1.2,0.5,0.5
432,1701420480000,39500.8,HOLD,0.0,NORMAL,RANGING,-2.773,0.5,0.5,0.5
433,1701420600000,39506.3,HOLD,0.0,NORMAL,RANGING,-0.038,0.2,0.5,0.5
435,1701420720000,39521.6,HOLD,0.0,NORMAL,RANGING,-0.0678,1.1,0.5,0.5
436,1701420780000,39493.3,HOLD,0.0,NORMAL,RANGING,-0.0656,0.5,0.5,0.5
437,1701420840000,39500.8,HOLD,0.0,NORMAL,RANGING,-0.0808,0.1,0.5,0.5
438,1701420900000,39526.4,HOLD,0.0,NORMAL,RANGING,-0.0292,1.1,0.5,0.5
439,1701420960000,39528.8,HOLD,0.0,NORMAL,RANGING,0.1853,0.1,0.5,0.5
440,1701421020000,39504.9,HOLD,0.0,NORMAL,RANGING,-0.0633,0.5,0.5,0.5
441,1701421080000,39498.2,HOLD,0.0,NORMAL,RANGING,-0.055,0.7,0.5,0.5
442,1701421200000,39519.5,HOLD,0.0,NORMAL,RANGING,-0.0316,0.4,0.5,0.5
443,1701421260000,39540.0,HOLD,0.0,NORMAL,RANGING,-0.0308,0.6,0.5,0.5
444,1701421320000,39550.0,HOLD,0.0,NORMAL,RANGING,-0.044,0.3,0.5,0.5
445,1701421380000,39562.4,HOLD,0.0,NORMAL,RANGING,-0.0318,0.8,0.5,0.5
446,1701421440000,39552.0,HOLD,0.0,NORMAL,RANGING,-0.3117,0.1,0.5,0.5
447,1701421500000,39587.4,HOLD,0.0,NORMAL,RANGING,0.2387,0.9,0.5,0.5
449,1701421620000,39603.2,HOLD,0.0,NORMAL,RANGING,-0.5833,0.8,0.5,0.5
450,1701421680000,39597.4,HOLD,0.0,NORMAL,RANGING,0.4878,0.6,0.5,0.5
451,1701421740000,39637.4,HOLD,0.0,NORMAL,RANGING,0.7698,0.8,0.5,0.5
453,1701421860000,39624.1,BUY,0.7668,PRE_SWEEP_BUILDUP,RANGING,-0.1253,4.2,0.8406,0.1594
454,1701421920000,39616.5,BUY,0.6921,PRE_SWEEP_BUILDUP,RANGING,-0.303,3.8,0.7553,0.2447
455,1701421980000,39590.4,HOLD,0.0,NORMAL,RANGING,-0.121,1.1,0.5,0.5
456,1701422040000,39639.7,HOLD,0.0,NORMAL,RANGING,2.9508,1.1,0.5,0.5
457,1701422100000,39662.6,BUY,0.7627,PRE_SWEEP_BUILDUP,RANGING,-0.0458,2.1,0.8432,0.1568
460,1701422280000,39891.4,HOLD,0.0,NORMAL,UPTREND,-0.043,10.5,0.5,0.5
461,1701422340000,39800.1,HOLD,0.0,NORMAL,UPTREND,-0.0879,6.2,0.5,0.5
462,1701422400000,39809.3,HOLD,0.0,NORMAL,UPTREND,-0.0508,6.3,0.5,0.5
463,1701422460000,39852.1,HOLD,0.0,NORMAL,UPTREND,0.1334,2.0,0.5,0.5
464,1701422520000,39855.6,HOLD,0.0,NORMAL,UPTREND,-0.1675,2.9,0.5,0.5
465,1701422580000,39884.8,HOLD,0.0,NORMAL,UPTREND,0.1064,2.7,0.5,0.5
466,1701422640000,39860.9,HOLD,0.0,NORMAL,UPTREND,-0.3588,2.1,0.5,0.5
467,1701422700000,39900.0,HOLD,0.0,NORMAL,UPTREND,-0.166,1.1,0.5,0.5
468,1701422760000,39871.7,HOLD,0.0,NORMAL,UPTREND,-1.1243,0.3,0.5,0.5
469,1701422820000,39792.0,HOLD,0.0,NORMAL,UPTREND,-0.1885,4.5,0.5,0.5
470,1701422880000,39769.6,HOLD,0.0,NORMAL,UPTREND,-0.3479,2.8,0.5,0.5
471,1701422940000,39829.5,HOLD,0.0,NORMAL,UPTREND,0.0246,2.3,0.5,0.5
472,1701423000000,39890.5,HOLD,0.0,NORMAL,UPTREND,-0.0823,3.4,0.5,0.5
473,1701423060000,39900.0,HOLD,0.0,NORMAL,UPTREND,0.4446,3.0,0.5,0.5
474,1701423120000,39813.4,HOLD,0.0,NORMAL,UPTREND,-0.7941,4.4,0.5,0.5
475,1701423180000,39884.8,HOLD,0.0,NORMAL,UPTREND,0.1438,2.9,0.5,0.5
476,1701423240000,39871.4,HOLD,0.0,NORMAL,UPTREND,-0.4991,1.8,0.5,0.5
477,1701423300000,39839.7,HOLD,0.0,NORMAL,UPTREND,-0.2152,0.9,0.5,0.5
478,1701423360000,39817.1,HOLD,0.0,NORMAL,UPTREND,-0.2995,1.0,0.5,0.5
479,1701423420000,39787.3,HOLD,0.0,NORMAL,RANGING,-0.2646,1.6,0.5,0.5
480,1701423480000,39846.3,HOLD,0.0,NORMAL,RANGING,-0.1594,1.8,0.5,0.5
481,1701423540000,39814.8,HOLD,0.0,NORMAL,RANGING,-0.1942,1.3,0.5,0.5
482,1701423600000,39839.8,HOLD,0.0,NORMAL,RANGING,-0.1494,0.3,0.5,0.5
483,1701423660000,39842.0,HOLD,0.0,NORMAL,RANGING,-1.1282,0.8,0.5,0.5
484,1701423720000,39795.3,HOLD,0.0,NORMAL,RANGING,-0.2325,1.0,0.5,0.5
485,1701423780000,39845.9,HOLD,0.0,NORMAL,RANGING,-0.0747,1.5,0.5,0.5
486,1701423840000,39833.6,HOLD,0.0,NORMAL,RANGING,-0.3308,0.3,0.5,0.5
487,1701423900000,39833.0,HOLD,0.0,NORMAL,RANGING,3.2711,0.9,0.5,0.5
488,1701423960000,39872.0,HOLD,0.0,NORMAL,RANGING,-0.1504,1.1,0.5,0.5
489,1701424020000,39910.2,HOLD,0.0,NORMAL,RANGING,-0.145,2.0,0.5,0.5
490,1701424080000,39872.0,HOLD,0.0,NORMAL,RANGING,-0.2037,2.8,0.5,0.5
491,1701424140000,39907.5,HOLD,0.0,NORMAL,RANGING,0.0814,1.9,0.5,0.5
492,1701424200000,39885.0,HOLD,0.0,NORMAL,RANGING,-0.4921,0.4,0.5,0.5
493,1701424260000,39885.5,HOLD,0.0,NORMAL,RANGING,3.1991,0.5,0.5,0.5
494,1701424320000,39887.6,HOLD,0.0,NORMAL,RANGING,-0.0815,0.4,0.5,0.5
495,1701424380000,39910.4,HOLD,0.0,NORMAL,RANGING,-0.1713,0.6,0.5,0.5
496,1701424440000,39850.2,HOLD,0.0,NORMAL,RANGING,-0.204,2.4,0.5,0.5
497,1701424500000,39910.4,HOLD,0.0,NORMAL,RANGING,-0.177,2.0,0.5,0.5
499,1701424620000,39932.1,HOLD,0.0,NORMAL,RANGING,-0.1991,2.9,0.5,0.5
500,1701424680000,39923.4,HOLD,0.0,NORMAL,RANGING,-0.2164,0.8,0.5,0.5
501,1701424740000,39929.7,HOLD,0.0,NORMAL,RANGING,0.8338,2.1,0.5,0.5
505,1701424980000,39987.2,HOLD,0.0,NORMAL,UPTREND,-0.2146,4.7,0.5,0.5
506,1701425040000,40051.3,HOLD,0.0,NORMAL,UPTREND,-0.1912,3.6,0.5,0.5
507,1701425100000,40000.0,HOLD,0.0,NORMAL,UPTREND,-0.2768,2.8,0.5,0.5
508,1701425160000,39970.5,HOLD,0.0,NORMAL,UPTREND,-0.7184,3.0,0.5,0.5
509,1701425220000,39923.2,HOLD,0.0,NORMAL,RANGING,-0.3936,1.2,0.5,0.5
510,1701425280000,39906.1,HOLD,0.0,NORMAL,RANGING,-0.4335,1.0,0.5,0.5
511,1701425340000,39890.5,HOLD,0.0,NORMAL,RANGING,-0.5095,1.2,0.5,0.5
512,1701425400000,39910.3,HOLD,0.0,NORMAL,RANGING,-0.1561,0.2,0.5,0.5
513,1701425460000,39896.7,HOLD,0.0,NORMAL,RANGING,-0.2246,1.0,0.5,0.5
514,1701425520000,39908.7,HOLD,0.0,NORMAL,RANGING,-0.4826,0.8,0.5,0.5
515,1701425580000,39884.8,HOLD,0.0,NORMAL,RANGING,-0.1151,1.4,0.5,0.5
516,1701425640000,39907.5,HOLD,0.0,NORMAL,RANGING,-0.2543,0.3,0.5,0.5
517,1701425700000,39869.5,HOLD,0.0,NORMAL,RANGING,-0.2375,1.4,0.5,0.5
518,1701425760000,39833.6,HOLD,0.0,NORMAL,RANGING,-0.2557,2.3,0.5,0.5
519,1701425820000,39825.0,HOLD,0.0,NORMAL,RANGING,-0.2756,2.1,0.5,0.5
520,1701425880000,39820.8,SELL,0.8189,PRE_SWEEP_BUILDUP,RANGING,-0.2677,6.2,0.1126,0.8874
521,1701425940000,39859.2,HOLD,0.0,NORMAL,RANGING,-0.2388,1.8,0.5,0.5
522,1701426000000,39831.3,HOLD,0.0,NORMAL,RANGING,-1.0255,0.6,0.5,0.5
523,1701426060000,39808.1,HOLD,0.0,NORMAL,RANGING,0.7328,1.1,0.5,0.5
524,1701426120000,39820.8,HOLD,0.0,NORMAL,RANGING,-0.5798,1.9,0.5,0.5
525,1701426180000,39884.8,HOLD,0.0,NORMAL,RANGING,-0.1404,0.9,0.5,0.5
526,1701426240000,39872.0,HOLD,0.0,NORMAL,RANGING,-0.4224,0.5,0.5,0.5
527,1701426300000,39851.3,HOLD,0.0,NORMAL,RANGING,-0.4031,0.7,0.5,0.5
528,1701426360000,39838.0,HOLD,0.0,NORMAL,RANGING,-0.0273,2.1,0.5,0.5
529,1701426420000,39848.0,HOLD,0.0,NORMAL,RANGING,-0.2891,0.7,0.5,0.5
530,1701426480000,39859.2,HOLD,0.0,NORMAL,RANGING,-0.0338,1.4,0.5,0.5
531,1701426540000,39893.8,HOLD,0.0,NORMAL,RANGING,0.0984,0.5,0.5,0.5
532,1701426600000,39900.0,HOLD,0.0,NORMAL,RANGING,1.4445,1.1,0.5,0.5
533,1701426660000,39880.5,HOLD,0.0,NORMAL,RANGING,-0.2562,0.7,0.5,0.5
534,1701426780000,39897.6,HOLD,0.0,NORMAL,RANGING,-1.8425,1.1,0.5,0.5
535,1701426840000,39884.7,HOLD,0.0,NORMAL,RANGING,-0.5975,0.5,0.5,0.5
536,1701426900000,39851.2,HOLD,0.0,NORMAL,RANGING,-0.3481,0.9,0.5,0.5
537,1701426960000,39836.5,HOLD,0.0,NORMAL,RANGING,-0.2379,0.5,0.5,0.5
538,1701427020000,39782.4,HOLD,0.0,NORMAL,RANGING,-0.656,3.3,0.5,0.5
539,1701427080000,39769.6,HOLD,0.0,NORMAL,RANGING,-0.2207,0.8,0.5,0.5
540,1701427140000,39781.8,HOLD,0.0,NORMAL,RANGING,-0.1403,0.5,0.5,0.5
541,1701427200000,39776.1,HOLD,0.0,NORMAL,RANGING,-0.0165,0.7,0.5,0.5
542,1701427260000,39776.0,HOLD,0.0,NORMAL,RANGING,-0.3684,0.5,0.5,0.5
543,1701427320000,39806.4,HOLD,0.0,NORMAL,RANGING,-0.1623,0.9,0.5,0.5
544,1701427380000,39798.6,HOLD,0.0,NORMAL,RANGING,-0.2209,2.3,0.5,0.5
545,1701427440000,39794.9,HOLD,0.0,NORMAL,RANGING,0.065,0.3,0.5,0.5
546,1701427500000,39830.9,HOLD,0.0,NORMAL,RANGING,-0.1697,0.7,0.5,0.5
547,1701427560000,39821.0,HOLD,0.0,NORMAL,RANGING,-0.0254,0.2,0.5,0.5
548,1701427620000,39859.2,HOLD,0.0,NORMAL,RANGING,-0.1587,2.5,0.5,0.5
549,1701427680000,39880.1,HOLD,0.0,NORMAL,RANGING,1.8274,0.7,0.5,0.5
550,1701427740000,39842.3,HOLD,0.0,NORMAL,RANGING,-0.5058,0.3,0.5,0.5
551,1701427800000,39812.6,HOLD,0.0,NORMAL,RANGING,-0.2721,1.3,0.5,0.5
552,1701427860000,39806.0,HOLD,0.0,NORMAL,RANGING,-1.021,0.5,0.5,0.5
553,1701427920000,39820.7,HOLD,0.0,NORMAL,RANGING,-0.1601,1.0,0.5,0.5
554,1701428040000,39807.9,HOLD,0.0,NORMAL,RANGING,-0.4557,0.2,0.5,0.5
555,1701428100000,39818.9,HOLD,0.0,NORMAL,RANGING,0.0564,2.2,0.5,0.5
556,1701428160000,39795.2,HOLD,0.0,NORMAL,RANGING,-0.6004,0.1,0.5,0.5
557,1701428220000,39757.2,HOLD,0.0,NORMAL,RANGING,-0.1747,0.3,0.5,0.5
558,1701428280000,39765.6,HOLD,0.0,NORMAL,RANGING,-1.9945,1.0,0.5,0.5
559,1701428340000,39779.8,HOLD,0.0,NORMAL,RANGING,3.3332,0.2,0.5,0.5
560,1701428400000,39768.4,HOLD,0.0,NORMAL,RANGING,-0.3444,0.1,0.5,0.5
561,1701428460000,39746.5,HOLD,0.0,NORMAL,RANGING,-0.1794,0.8,0.5,0.5
562,1701428520000,39756.8,HOLD,0.0,NORMAL,RANGING,-0.1241,0.4,0.5,0.5
563,1701428580000,39769.6,HOLD,0.0,NORMAL,RANGING,3.4013,1.7,0.5,0.5
564,1701428640000,39769.6,HOLD,0.0,NORMAL,RANGING,-3.3798,0.5,0.5,0.5
565,1701428700000,39776.4,HOLD,0.0,NORMAL,RANGING,0.1138,0.8,0.5,0.5
566,1701428820000,39788.3,HOLD,0.0,NORMAL,RANGING,-0.0922,0.3,0.5,0.5
567,1701428880000,39779.6,HOLD,0.0,NORMAL,RANGING,0.7751,1.4,0.5,0.5
568,1701428940000,39793.3,HOLD,0.0,NORMAL,RANGING,-0.3836,0.3,0.5,0.5
569,1701429000000,39794.2,HOLD,0.0,NORMAL,RANGING,0.1022,0.5,0.5,0.5
570,1701429060000,39800.0,HOLD,0.0,NORMAL,RANGING,0.0906,0.2,0.5,0.5
571,1701429120000,39767.0,HOLD,0.0,NORMAL,RANGING,-0.4129,1.4,0.5,0.5
572,1701429180000,39781.8,HOLD,0.0,NORMAL,RANGING,-0.5282,1.1,0.5,0.5
573,1701429240000,39760.9,HOLD,0.0,NORMAL,RANGING,-0.1691,0.6,0.5,0.5
574,1701429300000,39782.4,HOLD,0.0,NORMAL,RANGING,-0.1037,0.7,0.5,0.5
576,1701429420000,39831.2,HOLD,0.0,NORMAL,RANGING,-0.1407,0.3,0.5,0.5
577,1701429480000,39819.0,HOLD,0.0,NORMAL,RANGING,-0.4238,0.2,0.5,0.5
578,1701429540000,39820.8,HOLD,0.0,NORMAL,RANGING,-0.6741,0.5,0.5,0.5
579,1701429600000,39795.4,HOLD,0.0,NORMAL,RANGING,0.141,0.9,0.5,0.5
580,1701429660000,39819.6,HOLD,0.0,NORMAL,RANGING,0.1181,1.2,0.5,0.5
581,1701429720000,39843.1,HOLD,0.0,NORMAL,RANGING,-0.101,0.6,0.5,0.5
582,1701429780000,39852.0,HOLD,0.0,NORMAL,RANGING,-0.1619,0.4,0.5,0.5
583,1701429840000,39821.0,HOLD,0.0,NORMAL,RANGING,-0.3592,0.2,0.5,0.5
584,1701429900000,39821.7,HOLD,0.0,NORMAL,RANGING,-1.0512,0.1,0.5,0.5
585,1701429960000,39811.0,HOLD,0.0,NORMAL,RANGING,0.7407,0.4,0.5,0.5
586,1701430020000,39808.1,HOLD,0.0,NORMAL,RANGING,0.0409,0.6,0.5,0.5
587,1701430080000,39808.8,HOLD,0.0,NORMAL,RANGING,-0.0817,0.5,0.5,0.5
588,1701430140000,39842.4,HOLD,0.0,NORMAL,RANGING,-0.2981,0.1,0.5,0.5
589,1701430200000,39842.4,HOLD,0.0,NORMAL,RANGING,0.1447,0.1,0.5,0.5
590,1701430260000,39842.4,HOLD,0.0,NORMAL,RANGING,0.1878,0.1,0.5,0.5
591,1701430320000,39837.0,HOLD,0.0,NORMAL,RANGING,-0.4059,0.1,0.5,0.5
592,1701430380000,39800.0,HOLD,0.0,NORMAL,RANGING,-0.1466,1.5,0.5,0.5
593,1701430440000,39850.6,HOLD,0.0,NORMAL,RANGING,-0.0094,1.1,0.5,0.5
594,1701430500000,39850.6,HOLD,0.0,NORMAL,RANGING,0.1624,0.4,0.5,0.5
595,1701430560000,39846.5,HOLD,0.0,NORMAL,RANGING,-0.0376,1.7,0.5,0.5
596,1701430620000,39872.0,HOLD,0.0,NORMAL,RANGING,-0.038,0.4,0.5,0.5
597,1701430680000,39861.8,HOLD,0.0,NORMAL,RANGING,-0.0094,0.2,0.5,0.5
598,1701430740000,39846.6,HOLD,0.0,NORMAL,RANGING,-0.0983,0.7,0.5,0.5
599,1701430800000,39871.9,HOLD,0.0,NORMAL,RANGING,-0.0505,0.3,0.5,0.5
600,1701430860000,39859.2,HOLD,0.0,NORMAL,RANGING,-0.3619,0.6,0.5,0.5
601,1701430980000,39846.5,HOLD,0.0,NORMAL,RANGING,-2.0818,0.5,0.5,0.5
602,1701431040000,39831.3,HOLD,0.0,NORMAL,RANGING,-3.8539,0.4,0.5,0.5
603,1701431100000,39799.5,HOLD,0.0,NORMAL,RANGING,0.0115,1.4,0.5,0.5
604,1701431160000,39820.8,HOLD,0.0,NORMAL,RANGING,0.1645,0.6,0.5,0.5
